rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
4929,18,00:41:09,74098,10,8,2,defensive shot,0,1,2,7,0.208536585,0.361302083,,,8,231.3,294.02,8,195.4,736.59,0,0,4928,31
4929,19,00:14:04,25322,9,3,4,drop,0,0,1,7,-0.120731707,0.387135417,,,8,155.1,204.01,8,184.5,685.85,0,0,4928,31
4929,20,00:27:24,49321,19,15,2,drop,0,0,2,1,1.126829268,0.566927083,,,8,127.1,230.88,8,143.3,620.04,0,0,4928,31
4929,21,00:30:24,54739,20,15,4,clear,0,0,1,8,-0.753658537,1.4284375,,,8,110.1,207.56,8,181.7,661.96,0,0,4928,31
4929,22,00:23:59,43175,1,0,2,drop,1,0,1,5,-1.117073171,-0.63109375,,,8,113.4,682.44,8,138.3,249.37,0,0,4928,31
4929,23,00:16:15,29271,10,5,4,push/rush,0,1,1,5,0.956097561,1.152395833,,,8,223.7,356.77,8,190.6,639.76,0,0,4928,31
4929,24,00:11:10,20111,7,3,2,smash,1,0,2,8,-0.726829268,0.914270833,,,8,208.8,228.61,8,162.2,720.29,0,0,4928,31
4929,25,00:39:18,70769,6,8,4,net shot,0,0,2,7,-0.856097561,0.4646875,,,8,223.4,330.2,8,173.2,644.08,0,0,4928,31
4929,26,00:59:47,107630,17,18,2,long service,0,0,1,9,0.117073171,1.55375,,,8,158.2,315.78,8,220.8,716.44,0,0,4928,31
4929,27,00:51:31,92757,10,12,4,smash,0,0,1,8,-0.380487805,-0.839947917,,,8,196.3,733.12,8,191.3,275.49,0,0,4928,31
4929,28,00:39:50,71722,14,11,2,defensive shot,0,0,2,7,-0.134146341,0.5178125,,,8,115.5,310.47,8,127.7,731.01,0,0,4928,31
4929,29,01:04:55,116856,10,5,4,short service,0,1,2,8,0.841463415,-0.592864583,,,8,170.8,636.2,8,227.5,298.97,0,0,4928,31
4929,30,00:34:37,62336,15,16,2,defensive shot,0,1,1,8,-0.298780488,1.415885417,,,8,155.6,285.27,8,170.2,718.27,0,0,4928,31
4929,31,00:46:41,84054,12,11,4,net shot,0,1,2,7,0.637804878,0.17671875,touched the net,2,8,127.3,637.19,8,144.4,272.59,0,0,4928,31
4930,1,00:49:33,89199,13,14,4,net shot,0,1,2,1,-1.045121951,-0.170520833,,,2,98,550.12,8,152.2,335.04,0,0,4929,11
4930,2,00:42:42,76882,1,2,3,smash,0,0,2,8,0.731707317,-1.036875,,,8,131.7,719.52,8,155.5,323.21,0,0,4929,11
4930,3,01:08:54,124032,14,5,4,long service,0,1,1,4,-0.881707317,1.63859375,,,8,187,306.83,8,118,618.91,0,0,4929,11
4930,4,00:24:00,43203,1,0,3,push/rush,0,1,1,5,1.035365854,1.234479167,,,8,115.3,343.8,8,119.3,698.36,0,0,4929,11
4930,5,00:08:29,15298,0,2,4,drop,0,0,2,2,-1.02195122,0.458854167,,,8,144.9,267.54,8,165.7,672.76,0,0,4929,11
4930,6,00:59:51,107744,20,18,3,push/rush,0,0,1,8,-0.812195122,1.13703125,,,8,189.1,249.78,8,220.5,606.26,0,0,4929,11
4930,7,00:47:07,84827,12,12,4,push/rush,0,0,2,8,0.82195122,-1.335,,,8,210.7,652.27,8,130.6,247.25,0,0,4929,11
4930,8,00:14:36,26296,12,10,3,short service,0,1,2,5,-1.120731707,-0.655052083,,,8,188.7,633.2,8,134.9,291.88,0,0,4929,11
4930,9,01:04:56,116899,10,5,4,push/rush,0,1,1,9,-0.719512195,-1.461979167,,,8,127,605.72,8,174.2,321.4,0,0,4929,11
4930,10,00:27:31,49544,5,3,3,net shot,0,1,2,7,-0.048780488,0.104635417,,,8,177.1,362.5,8,179.9,626.8,0,0,4929,11
4930,11,00:34:42,62487,11,15,4,smash,0,0,2,5,-1.273170732,-0.674375,opponent's ball landed,4,8,248,696.09,8,210.7,275.26,0,0,4929,11
4931,1,00:45:34,82033,14,8,5,clear,0,1,1,3,1.026829268,1.66859375,,,4,251.4,202.46,8,204.6,671.07,0,0,4930,12
4931,2,00:39:58,71941,8,5,0,lob,0,0,1,6,1.21097561,-1.278333333,,,8,244.7,595.86,9,200.1,181.84,0,0,4930,12
4931,3,00:21:55,39477,12,8,5,smash,1,0,2,5,-0.918292683,-1.14625,,,9,154.2,766.1,8,147.5,303.65,0,0,4930,12
4931,4,01:03:29,114285,17,16,0,lob,0,0,1,4,1.107317073,-1.485572917,,,8,230.3,608.58,8,192.1,293.27,0,0,4930,12
4931,5,00:54:23,97890,5,6,5,short service,0,1,2,7,0.61097561,0.350572917,,,8,168.3,319.85,8,224.7,660.93,0,0,4930,12
4931,6,00:50:08,90246,20,15,0,drive,0,1,1,7,0.535365854,0.622708333,,,8,172.2,345.93,8,202.9,664.4,0,0,4930,12
4931,7,00:47:40,85827,15,7,5,drop,0,0,2,8,-0.630487805,0.684635417,,,8,121.6,225.09,8,168.7,685.85,0,0,4930,12
4931,8,00:59:47,107614,14,12,0,drop,1,0,1,8,0.363414634,-0.679947917,,,8,132.5,741.49,8,174.2,268.49,0,0,4930,12
4931,9,00:30:34,55042,5,9,5,lob,0,0,1,6,-1.356097561,1.463854167,,,8,111.7,323.85,8,157,669.03,0,0,4930,12
4931,10,00:27:49,50086,18,19,0,drive,1,0,2,8,0.432926829,-1.005729167,,,8,191.9,683.58,8,183.6,307.58,0,0,4930,12
4931,11,00:52:17,94132,12,12,5,net shot,0,0,2,2,-1.163414634,0.3115625,,,8,121.2,346.33,8,122.1,617.18,0,0,4930,12
4931,12,00:37:30,67529,5,3,0,defensive shot,0,0,2,1,1.456097561,0.115364583,not pass over the net,0,8,205.9,700.33,8,221.6,208.9,0,0,4930,12
4932,1,00:10:25,18750,4,6,5,net shot,0,1,2,1,1.462195122,0.463489583,,,6,259.9,347.41,8,223.3,736.85,0,0,4931,13
4932,2,00:24:25,43973,14,15,1,lob,0,0,1,3,-0.992682927,-1.377135417,,,8,187.3,601.18,8,205.1,291.5,0,0,4931,13
4932,3,00:43:09,77692,13,3,5,defensive shot,0,1,2,7,-0.430487805,0.493645833,,,8,150.1,300.23,9,194.2,759.54,0,0,4931,13
4932,4,00:18:49,33882,10,12,1,clear,0,0,1,4,1.102439024,-1.41828125,,,9,124.5,776.72,8,148.3,257.13,0,0,4931,13
4932,5,00:21:46,39184,12,8,5,push/rush,0,0,1,4,1.323170732,-1.484166667,,,8,246.5,611.44,8,145.2,268.66,0,0,4931,13
4932,6,00:47:33,85603,15,10,1,smash,0,0,2,8,-0.095121951,1.038697917,,,8,143.1,204.6,8,174,649.51,0,0,4931,13
4932,7,00:23:12,41786,21,16,5,clear,0,1,1,4,1.313414634,-1.41609375,,,8,106.2,750.06,8,153.8,291.07,0,0,4931,13
4932,8,00:38:33,69409,7,3,1,net shot,0,0,2,1,1.22195122,0.16625,,,8,151.2,353.75,8,170.6,633.81,0,0,4931,13
4932,9,00:40:37,73127,11,7,5,drive,0,0,1,8,-0.834146341,0.709479167,,,8,113.4,265.08,8,123.5,599.47,0,0,4931,13
4932,10,00:35:55,64652,3,1,1,push/rush,0,0,1,5,0.940243902,1.325625,,,8,107.4,302.45,6,84.3,735.78,0,0,4931,13
4932,11,00:10:27,18813,4,6,5,clear,0,1,1,8,0.547560976,1.36,,,6,261.7,206.26,8,230.1,650.01,0,0,4931,13
4932,12,00:48:35,87470,16,11,1,push/rush,0,1,1,8,0.697560976,1.267083333,,,8,146.2,330.64,8,153,648.05,0,0,4931,13
4932,13,00:44:51,80751,12,16,5,clear,1,0,2,9,0.586585366,-1.601614583,misjudged,1,8,165.5,726.86,8,161.6,329.6,0,0,4931,13
4933,1,00:52:22,94263,12,12,5,net shot,0,0,2,2,-1.198780488,0.292291667,,,8,134.7,336.87,8,136,628.53,0,0,4932,13
4933,2,00:26:49,48276,15,16,2,clear,0,0,1,5,1.320731707,1.3921875,,,8,180.6,240.2,8,145.5,603.83,0,0,4932,13
4933,3,01:05:11,117342,16,8,5,net shot,0,1,2,1,-1.479268293,-0.417291667,,,8,114.6,601.8,8,165.9,345.91,0,0,4932,13
4933,4,00:12:27,22428,8,4,2,clear,0,0,1,5,0.954878049,1.341197917,,,8,134.6,220.33,8,180.6,690.55,0,0,4932,13
4933,5,00:16:01,28839,16,7,5,defensive shot,0,1,2,7,0.32804878,-0.454739583,,,8,170.4,647.57,9,224.9,170.99,0,0,4932,13
4933,6,00:40:44,73323,9,8,2,clear,0,0,1,4,-1.025609756,1.5803125,,,9,111.8,163.36,8,151.7,646.39,0,0,4932,13
4933,7,00:50:07,90236,0,1,5,net shot,0,0,2,7,-0.824390244,0.275729167,,,8,120.2,322.04,8,164.5,650.9,0,0,4932,13
4933,8,00:16:38,29945,10,5,2,smash,0,0,2,6,1.213414634,-0.75921875,,,8,203.7,713.34,8,126.7,309.04,0,0,4932,13
4933,9,00:59:54,107846,8,10,5,short service,0,1,2,7,-0.16097561,0.453489583,,,8,184.9,331.58,8,109.6,629.32,0,0,4932,13
4933,10,00:14:32,26169,7,4,2,smash,0,0,2,10,-1.685365854,-0.880625,out,2,8,191.6,718.11,8,170.7,288.36,0,0,4932,13
4933,11,00:43:05,77557,2,4,5,push/rush,0,1,1,9,-0.708536585,-1.388854167,,,8,123.6,660.07,9,225.9,182.21,0,0,4932,13
4933,12,00:34:11,61552,15,15,2,drop,0,0,2,2,-0.893902439,0.247864583,,,9,118,193.68,8,150.7,634.3,0,0,4932,13
4933,13,01:00:06,108195,10,5,5,defensive shot,0,1,2,2,1.181707317,-0.07453125,touched the net,2,8,145.3,295.73,4,88.5,763.46,0,0,4932,13
4934,1,00:57:37,103714,19,14,5,net shot,0,1,2,7,0.93902439,0.274166667,,,8,218.6,338.3,8,147,692.54,0,0,4933,6
4934,2,00:11:09,20072,3,0,3,drop,1,0,2,2,1.085365854,-0.517291667,,,8,226.6,725.75,8,189.1,287.2,0,0,4933,6
4934,3,01:08:24,123142,20,12,5,net shot,0,1,2,2,0.97804878,-0.26046875,,,8,210.9,714.68,8,231.9,217.97,0,0,4933,6
4934,4,00:23:52,42965,1,0,3,smash,1,0,2,8,0.614634146,0.964375,,,8,129.4,269.57,8,170.1,659.23,0,0,4933,6
4934,5,00:55:31,99946,17,11,5,clear,0,1,1,8,0.518292683,1.481145833,,,8,242.8,238.92,8,203.5,655.35,0,0,4933,6
4934,6,00:23:28,42268,16,10,3,smash,0,0,2,8,-0.224390244,-1.188489583,opponent's ball landed,3,8,181.3,699.1,8,148.4,204.35,0,0,4933,6
4935,1,00:52:20,94208,2,4,5,lob,0,1,2,10,1.642682927,1.583125,out,10,7,159.3,389.25,8,175.7,612.1,0,0,4934,2
4935,2,00:10:06,18189,7,3,4,drop,0,0,2,5,1.136585366,0.737447917,opponent's ball landed,4,8,130.6,232.4,8,136.5,652.3,0,0,4934,2
4937,1,00:52:09,93878,9,6,6,lob,0,1,1,3,-1.259756098,-1.5125,,,2,89.3,582.69,8,141,303.82,0,0,4936,29
4937,2,00:48:19,86988,16,11,1,short service,0,1,2,7,-0.51097561,0.440520833,,,8,182.3,313.62,8,121.2,671.14,0,0,4936,29
4937,3,00:27:27,49416,9,7,6,lob,0,1,1,6,-1.079268293,1.486979167,,,8,196,362.02,8,202.3,634.83,0,0,4936,29
4937,4,00:37:28,67450,5,3,1,push/rush,0,0,1,5,1.103658537,1.122708333,,,8,181.6,323.15,8,142.3,669.56,0,0,4936,29
4937,5,01:10:16,126499,21,19,6,net shot,0,1,2,2,-1.218292683,0.32515625,,,8,158.4,327.64,6,100.3,738.91,0,0,4936,29
4937,6,00:28:48,51865,18,17,1,push/rush,0,1,2,10,1.745121951,-1.5525,out,0,6,100.7,614.82,8,167.7,316.18,0,0,4936,29
4937,7,00:05:51,10551,1,1,6,short service,0,1,2,7,0.231707317,-0.452708333,,,8,173.5,639.81,8,234.8,275.19,0,0,4936,29
4937,8,00:09:54,17849,3,6,1,lob,0,0,1,4,1.243902439,-1.404895833,,,8,238.8,602.57,8,199.7,248.75,0,0,4936,29
4937,9,00:41:34,74830,20,18,6,net shot,0,0,2,2,-1.414634146,0.392604167,,,8,114.4,332.96,9,130.3,758.97,0,0,4936,29
4937,10,00:40:10,72306,8,5,1,drop,0,0,2,1,1.245121951,0.536666667,,,9,111,163.55,8,188.1,655.64,0,0,4936,29
4937,11,00:25:06,45208,5,5,6,defensive shot,0,0,2,7,-0.617073171,0.546979167,,,8,150.7,296.33,7,141.8,585.69,0,0,4936,29
4937,12,00:28:36,51491,18,17,1,net shot,0,0,2,7,0.35,0.017135417,,,7,203.2,567,8,196.2,315.85,0,0,4936,29
4937,13,00:05:51,10551,1,1,6,short service,0,1,2,7,0.231707317,-0.452708333,,,8,173.5,639.81,8,234.8,275.19,0,0,4936,29
4937,14,00:48:35,87470,16,11,1,push/rush,0,1,1,8,0.697560976,1.267083333,,,8,146.2,330.64,8,153,648.05,0,0,4936,29
4937,15,00:33:33,60418,12,13,6,net shot,0,1,2,1,0.98902439,0.373854167,,,8,219.5,347.93,8,157,716.35,0,0,4936,29
4937,16,00:42:34,76626,11,6,1,defensive shot,0,1,2,7,0.832926829,0.609479167,,,8,168.9,294.39,8,120.7,746.53,0,0,4936,29
4937,17,00:53:11,95743,9,8,6,short service,0,1,2,7,0.074390244,-0.5103125,,,8,175,625.38,8,234.4,285.22,0,0,4936,29
4937,18,00:39:55,71850,8,5,1,net shot,0,1,2,7,-0.182926829,0.278645833,,,8,170.7,353.54,8,114.9,738.43,0,0,4936,29
4937,19,01:07:19,121180,19,18,6,drive,0,0,2,6,-0.98902439,0.94390625,,,8,156.9,301.15,8,209.1,625.13,0,0,4936,29
4937,20,00:48:30,87301,16,11,1,lob,0,0,1,4,-0.96097561,1.606666667,,,8,127.5,351.72,8,181,636.93,0,0,4936,29
4937,21,01:07:40,121825,19,18,6,drive,1,0,2,5,1.21097561,1.05828125,,,8,194.9,312.77,8,218.1,669.03,0,0,4936,29
4937,22,00:18:47,33812,10,12,1,net shot,0,1,2,7,-0.192682927,-0.358489583,,,8,114.7,601.58,8,110.6,270.29,0,0,4936,29
4937,23,01:03:41,114650,17,16,6,clear,1,0,1,5,1.225609756,1.36140625,,,8,198.5,237.1,8,181.8,656.98,0,0,4936,29
4937,24,00:30:24,54748,21,17,1,drive,0,0,2,7,0.112195122,-0.474166667,,,8,246.5,618.97,8,191.6,296.57,0,0,4936,29
4937,25,00:16:18,29363,9,15,6,push/rush,0,0,2,5,-0.865853659,-1.055,,,8,241.7,603.5,8,216.5,255.06,0,0,4936,29
4937,26,00:27:03,48699,16,17,1,net shot,0,0,2,7,-0.443902439,-0.16984375,,,8,149.4,596.38,8,138.4,297.21,0,0,4936,29
4937,27,00:36:27,65613,15,13,6,clear,1,0,2,10,1.697560976,1.550989583,out,0,8,238.5,225.88,8,213.9,679.62,0,0,4936,29
4937,28,00:37:18,67147,5,3,1,net shot,0,0,2,1,1.326829268,0.244791667,,,8,226.1,343.73,8,184.4,640.07,0,0,4936,29
4937,29,01:01:05,109953,14,15,6,smash,0,0,2,6,-1.012195122,1.373385417,opponent's ball landed,1,8,153.6,276.38,8,200.1,691.57,0,0,4936,29
4938,1,00:06:39,11980,2,3,6,push/rush,0,0,2,8,-0.424390244,-1.084479167,,,5,275.1,606.58,8,179.7,300.83,0,0,4937,25
4938,2,00:45:24,81747,15,8,2,drop,0,0,2,1,1.293902439,0.258645833,,,8,104.5,204.7,8,155.5,679.84,0,0,4937,25
4938,3,00:06:31,11756,2,3,6,push/rush,0,0,1,5,-0.96097561,-1.32796875,,,8,224.6,598.61,8,181.4,324.95,0,0,4937,25
4938,4,01:01:24,110527,12,5,2,drive,0,0,1,5,-0.906097561,-0.912708333,,,8,178.9,702.97,8,156.4,298.94,0,0,4937,25
4938,5,00:36:21,65446,15,13,6,net shot,0,1,2,1,1.131707317,0.325520833,,,8,217.9,319.67,8,235.6,736.89,0,0,4937,25
4938,6,01:03:36,114497,16,7,2,short service,0,1,2,8,-0.401219512,-0.538645833,,,8,183.6,650.59,8,119.6,285.87,0,0,4937,25
4938,7,01:10:16,126499,21,19,6,net shot,0,1,2,2,-1.218292683,0.32515625,,,8,158.4,327.64,6,100.3,738.91,0,0,4937,25
4938,8,00:17:11,30944,12,6,2,drop,0,1,2,5,-0.96097561,-0.695833333,,,6,103.5,739.3,8,174.4,305.09,0,0,4937,25
4938,9,01:08:55,124056,19,19,6,short service,0,1,2,7,0.534146341,0.46015625,,,8,164.5,339.34,8,217.3,676.59,0,0,4937,25
4938,10,00:49:26,88993,17,14,2,long service,0,0,1,9,0.906097561,1.64234375,,,8,163.8,319.41,8,235.4,698.31,0,0,4937,25
4938,11,01:02:54,113225,16,16,6,net shot,0,0,2,2,-1.174390244,0.57609375,,,8,151.9,341.84,8,166.1,650.87,0,0,4937,25
4938,12,00:45:33,82001,14,11,2,short service,0,1,2,7,-0.603658537,-0.205364583,,,8,189.8,640.68,8,127.1,287.44,0,0,4937,25
4938,13,01:02:54,113225,16,16,6,net shot,0,0,2,2,-1.174390244,0.57609375,,,8,151.9,341.84,8,166.1,650.87,0,0,4937,25
4938,14,00:27:38,49762,15,17,2,clear,0,0,1,4,-1.052439024,1.55640625,,,8,130.1,277.54,8,134.7,633.58,0,0,4937,25
4938,15,01:04:53,116816,17,17,6,defensive shot,0,1,2,1,1.241463415,0.3346875,,,8,181.7,275.97,8,236.3,749.14,0,0,4937,25
4938,16,00:33:58,61155,15,15,2,long service,0,0,1,3,1.097560976,1.594635417,,,8,158.6,304.81,8,229.7,691.75,0,0,4937,25
4938,17,01:04:53,116816,17,17,6,defensive shot,0,1,2,1,1.241463415,0.3346875,,,8,181.7,275.97,8,236.3,749.14,0,0,4937,25
4938,18,00:38:29,69280,20,18,2,clear,1,0,1,9,-0.807317073,1.52078125,,,8,216.8,254.33,8,214.4,632.37,0,0,4937,25
4938,19,00:56:50,102302,12,9,6,lob,0,1,1,8,-0.863414634,1.344114583,,,8,208.7,350.38,8,112.4,741.58,0,0,4937,25
4938,20,00:15:40,28204,13,11,2,net shot,0,1,2,7,-0.353658537,0.24109375,,,8,208.8,333.03,8,181.3,633.13,0,0,4937,25
4938,21,00:14:54,26843,9,12,6,short service,0,1,2,8,-0.185365854,-0.556197917,,,8,185,631.75,8,127.2,289.25,0,0,4937,25
4938,22,00:39:06,70385,5,3,2,short service,0,1,2,8,-0.285365854,-0.55359375,,,8,180.4,626.16,8,126.9,285.25,0,0,4937,25
4938,23,01:05:01,117031,17,17,6,defensive shot,0,1,2,1,1.342682927,0.391458333,,,8,218.7,312.44,8,219.7,742.44,0,0,4937,25
4938,24,00:12:31,22549,8,4,2,drop,0,0,2,2,-1.13902439,0.517239583,,,8,118.3,220.43,8,131.6,655.02,0,0,4937,25
4938,25,00:29:14,52640,10,9,6,smash,1,0,2,6,-1.252439024,1.344947917,opponent's ball landed,2,8,217.5,218.18,8,204.5,688.6,0,0,4937,25
4939,1,00:22:08,39844,0,2,6,push/rush,0,1,1,6,-0.88902439,1.322239583,,,7,217.2,410.46,8,178.7,603.99,0,0,4938,2
4939,2,00:24:07,43410,1,0,3,drop,0,0,2,7,-0.009756098,-0.217916667,not pass over the net,6,8,203.6,285.08,8,201.1,728.44,0,0,4938,2
4940,1,00:34:28,62055,13,13,6,net shot,0,0,2,2,-1.357317073,0.306458333,,,7,131.6,422.12,8,159.5,615.71,0,0,4939,25
4940,2,00:23:16,41905,2,2,4,defensive shot,0,0,1,6,1.114634146,-0.834270833,,,8,206.7,670.71,8,221.9,228.56,0,0,4939,25
4940,3,01:03:47,114813,17,16,6,push/rush,0,0,1,6,-1.317073171,1.211666667,,,8,124.9,362.93,8,204.5,708.97,0,0,4939,25
4940,4,00:26:56,48498,17,13,4,smash,1,0,2,5,1.38902439,1.158697917,,,8,234.8,221.66,8,196.1,696.11,0,0,4939,25
4940,5,00:22:58,41355,1,3,6,drop,1,0,2,7,0.885365854,0.532552083,,,8,225.6,226.08,8,177.7,694.64,0,0,4939,25
4940,6,00:32:19,58172,2,2,4,drop,0,0,2,6,-1.03902439,0.7153125,,,8,119.4,216.19,8,126.3,645.96,0,0,4939,25
4940,7,01:07:32,121583,19,18,6,smash,1,0,2,5,1.241463415,1.058229167,,,8,226.3,226.07,8,183.4,700.44,0,0,4939,25
4940,8,00:50:04,90123,15,18,4,defensive shot,0,0,1,7,-0.345121951,0.554114583,,,8,153.7,262.65,8,117.2,747.52,0,0,4939,25
4940,9,01:02:22,112277,15,16,6,drop,1,0,2,8,0.156097561,0.713125,,,8,248,228.39,8,220.8,661.36,0,0,4939,25
4940,10,00:31:08,56054,21,15,4,clear,1,0,1,8,0.797560976,1.47609375,,,8,213.8,263.9,8,201.6,692.26,0,0,4939,25
4940,11,00:14:30,26104,8,12,6,lob,0,1,1,8,0.781707317,-1.339895833,,,8,105,601.21,8,194.8,319.99,0,0,4939,25
4940,12,00:21:43,39103,13,11,4,defensive shot,0,1,2,1,-1.047560976,-0.441927083,,,8,145.1,659.78,8,148.1,210.36,0,0,4939,25
4940,13,00:16:16,29308,9,15,6,clear,0,1,1,6,1.198780488,-1.2034375,,,8,187.9,711.92,8,152.5,341.83,0,0,4939,25
4940,14,00:18:25,33169,11,7,4,defensive shot,0,0,2,7,0.859756098,0.461927083,,,8,106,285.64,8,133.3,755.02,0,0,4939,25
4940,15,01:04:57,116918,17,17,6,defensive shot,0,1,2,1,1.019512195,0.476927083,,,8,144.3,281.53,9,214.6,757.28,0,0,4939,25
4940,16,00:18:11,32740,19,11,4,clear,1,0,1,3,1.22195122,1.617083333,,,9,236.8,190.4,8,173.8,650.7,0,0,4939,25
4940,17,00:30:02,54080,10,11,6,short service,0,1,2,7,0.681707317,0.394010417,,,8,163.8,329.93,8,218.5,670.54,0,0,4939,25
4940,18,00:21:33,38797,12,10,4,drop,1,0,2,2,-0.968292683,0.583958333,,,8,227.6,224.48,8,222.7,669.92,0,0,4939,25
4940,19,00:56:50,102302,12,9,6,lob,0,1,1,8,-0.863414634,1.344114583,,,8,208.7,350.38,8,112.4,741.58,0,0,4939,25
4940,20,00:46:26,83605,5,9,4,drop,0,0,1,2,-1.009756098,0.499427083,,,8,143.4,237.5,7,140.9,580.16,0,0,4939,25
4940,21,00:14:59,26995,9,12,6,push/rush,0,0,2,6,1.343902439,-1.082447917,,,7,243.2,583.16,8,193.2,298.18,0,0,4939,25
4940,22,00:08:59,16198,5,2,4,push/rush,0,0,2,8,-0.215853659,1.03734375,,,8,109.9,364.78,8,162.7,675.28,0,0,4939,25
4940,23,00:23:06,41605,1,3,6,defensive shot,0,1,1,8,-0.543902439,1.055052083,,,8,169.9,317.93,5,263.3,702.89,0,0,4939,25
4940,24,00:11:32,20786,6,2,4,defensive shot,0,0,1,4,-0.947560976,1.604010417,,,5,98.2,317.14,9,105.5,777.13,0,0,4939,25
4940,25,00:40:30,72910,18,18,6,smash,0,0,2,6,-1.154878049,1.286041667,opponent's ball landed,4,9,126.7,195.16,8,190.5,664.62,0,0,4939,25
4942,1,00:10:43,19304,7,2,7,clear,1,0,1,5,-0.963414634,-1.34515625,,,4,95.2,784.92,8,142.7,310.84,0,0,4941,34
4942,2,00:33:45,60768,12,13,0,push/rush,0,0,2,5,-1.123170732,-1.369270833,,,8,248,610.11,8,220,287.92,0,0,4941,34
4942,3,00:08:09,14681,1,0,7,defensive shot,0,1,2,1,-1.065853659,-0.516979167,,,8,188.4,691.4,8,115.3,236,0,0,4941,34
4942,4,00:15:38,28150,9,8,0,push/rush,0,1,1,3,-1.212195122,-1.402083333,,,8,166.5,671.06,8,121.5,249.52,0,0,4941,34
4942,5,00:12:08,21847,6,4,7,net shot,0,0,2,2,1.125609756,-0.386666667,,,8,238.7,673.17,8,214.9,224.75,0,0,4941,34
4942,6,00:40:26,72808,18,18,0,net shot,0,0,2,1,-0.885365854,-0.458385417,,,8,237.2,613.49,8,217.9,297.83,0,0,4941,34
4942,7,00:46:43,84107,14,13,7,clear,1,0,1,9,0.773170732,1.553020833,,,8,170.6,257.25,8,167.2,620.51,0,0,4941,34
4942,8,00:18:46,33783,11,10,0,push/rush,0,1,1,5,-1.148780488,-1.240833333,,,8,105.1,612.87,8,130.9,324.64,0,0,4941,34
4942,9,00:17:11,30955,11,7,7,drop,1,0,2,1,-1.095121951,-0.48125,,,8,148.9,730.99,8,169.9,260.03,0,0,4941,34
4942,10,00:43:46,78781,11,7,0,drive,0,1,2,5,-0.986585366,-0.781041667,,,8,187.6,660.25,8,188.5,355.63,0,0,4941,34
4942,11,00:46:43,84107,14,13,7,clear,1,0,1,9,0.773170732,1.553020833,,,8,170.6,257.25,8,167.2,620.51,0,0,4941,34
4942,12,00:22:10,39900,14,13,0,push/rush,0,0,1,5,-1.03902439,-1.364270833,,,8,202.6,606.32,8,166.2,348.71,0,0,4941,34
4942,13,00:38:01,68449,8,8,7,net shot,0,0,2,2,-1.27804878,0.340052083,,,8,110.7,357.99,8,154.6,689.42,0,0,4941,34
4942,14,00:22:50,41124,15,14,0,drive,0,0,1,8,0.380487805,-0.84390625,,,8,226.4,600.71,8,180.5,340.28,0,0,4941,34
4942,15,00:18:08,32646,12,9,7,long service,0,0,1,9,0.480487805,-1.4578125,,,8,168.3,702.52,8,217.8,290.75,0,0,4941,34
4942,16,00:43:45,78752,11,7,0,short service,0,1,1,7,0.747560976,-0.48859375,,,8,173.6,644.83,8,234.6,258.56,0,0,4941,34
4942,17,00:32:36,58693,4,3,7,defensive shot,0,1,2,1,1.385365854,0.527916667,,,8,220.6,305.2,8,216.1,735.24,0,0,4941,34
4942,18,00:10:58,19747,5,6,0,short service,0,1,2,1,1.335365854,0.625989583,,,8,174.3,341.99,8,238.5,669.18,0,0,4941,34
4942,19,00:26:42,48078,20,14,7,net shot,0,0,2,2,1.207317073,-0.345677083,,,8,207.3,681.36,8,196.9,300.16,0,0,4941,34
4942,20,00:33:24,60134,12,13,0,short service,0,1,2,8,0.826829268,-0.538020833,,,8,167.6,628.66,8,239.7,277.63,0,0,4941,34
4942,21,00:42:27,76424,13,8,7,clear,0,1,1,5,1.208536585,1.489583333,,,8,194.3,307.26,8,224.8,701.92,0,0,4941,34
4942,22,00:39:52,71765,8,5,0,push/rush,0,1,1,5,-1.232926829,-1.347552083,,,8,120.9,606.51,9,117.7,169.09,0,0,4941,34
4942,23,00:12:10,21910,6,4,7,drop,0,0,2,8,0.647560976,-0.598020833,,,9,155.9,770.7,8,195.5,304.88,0,0,4941,34
4942,24,00:12:26,22387,9,4,0,net shot,0,1,2,2,1.047560976,-0.195989583,,,8,131.2,603.41,8,151.9,313.05,0,0,4941,34
4942,25,00:25:36,46080,18,17,7,clear,1,0,2,10,1.65,-1.667708333,out,7,8,144.2,710.6,8,158.2,287.24,0,0,4941,34
4942,26,00:11:59,21570,8,4,0,drive,0,1,1,8,0.370731707,-0.956927083,,,8,163.4,681.51,8,116.4,249.42,0,0,4941,34
4942,27,00:40:07,72221,10,9,7,defensive shot,0,1,1,1,1.048780488,0.23125,,,8,209.1,284.26,8,226.8,696.61,0,0,4941,34
4942,28,01:03:30,114329,17,16,0,defensive shot,0,0,2,8,-0.730487805,-0.589010417,,,8,235.5,691.37,8,227.1,220.72,0,0,4941,34
4942,29,00:28:45,51762,21,18,7,clear,0,0,1,6,1.170731707,-1.325364583,,,8,187.1,681.24,8,149.7,252.07,0,0,4941,34
4942,30,00:16:19,29377,9,15,0,defensive shot,0,0,1,8,-0.268292683,0.791822917,,,8,160.4,266.15,8,239.4,608.51,0,0,4941,34
